id;филиал;автор;оценка;дата;подтверждён;лайки;текст
131520848;На Шайкенова;Аслан Сандибай;5;2025-01-03;да;0;Просто, вкусно, быстро ❤️ спасибо
131520259;На Шайкенова;Иван Талашкин;5;2025-01-03;да;0;Класные вкусные донеры отзывчивый приветливый персонал 👍👍
131519372;На Шайкенова;Саша Чирик;5;2025-01-03;да;0;Донеры ,хот доги ,бургеры просто бомба!! Не разу не разочаровали и самое главное персонал всегда вежлив и отзывчив что на вынос что на доставку. Молодцы!! Лучшие!!
130994179;На Шайкенова;Айгуль Тайбукенова;5;2024-12-30;да;0;Реально самый вкусный донер и бургеры в городе.
129822945;На Шайкенова;Дико;5;2024-12-25;да;0;Очень было вкусно, персонал Очень понравился особенно девочка в шапочке)) обслуживание на высшем уровне!
129799775;На Шайкенова;Ксения Чирик;5;2024-12-24;да;0;Офигенные донеры,бургеры,хот доги просто бомба 💪❤️🫰
129202982;На Шайкенова;Акбота .;5;2024-12-22;да;0;Донер дәмі күшті, бәрі де ұнады😊👍
129107018;На Шайкенова;Salamat Mars;5;2024-12-21;да;0;Часто хожу на добер, сервис на высоком уровне, Алина или Алиса точно не помню, прекрасно работает, общается👍🏻👍🏻👍🏻
127924340;На Шайкенова;Ansar Kadirbek;5;2024-12-16;да;0;донер фирменный всегда вкусно🔥🔥🔥
127058367;На Шайкенова;Юлия;5;2024-12-11;да;0;Все очень вкусно. Персонал вежливый. Все супер👍🏻👍🏻👍🏻
126132058;На Шайкенова;Бекорын Жумабай;4;2024-12-06;да;0;Тузы коп а так донер топчик и сочный
120477336;На Шайкенова;Ирина Захарчиц;1;2024-11-07;нет;0;"Неделю назад брали 3 донера
Отравились сильно всей семьёй в том числе и ребёнок 
Больше в жизни не стану покупать в данном заведении."
117916113;На Шайкенова;Меруерт Аскарова;1;2024-10-25;да;0;Кассирша хамка, еще и покрытая, при клиентах выясняет отношения, орет, не здоровается и не прощается в ответ. Сервис конечно так себе.
115324737;На Шайкенова;Жанар Бисеннова;1;2024-10-10;нет;0;Заказала бургер привезли через час холодный, соленный, еще попалось что то в виде бумаги, фри мокрое и холодное, короче говоря ужас
114121295;На Шайкенова;Расул Кустанов;5;2024-10-02;да;0;Вкусно и быстро готовят. Чисто уютно, вежливый персонал. Есть доставка. Советую!
111451137;На Шайкенова;Гульбану Куракова;5;2024-09-17;да;0;Очень вкусно
111279162;На Шайкенова;Житель Города;1;2024-09-16;да;0;Поверила отзывам и пришла. Это не донер,а что-то ужасное. Заказала Фирменный донер, нарубали красной капусты и картофель фри. Внутри донер холодный. кусать неудобно, какой то кругло-квадратной формы. Время посещения 14 38., 16сентября.
110811434;На Шайкенова;Suleimen Ungarov;1;2024-09-14;да;0;"Донер ужасный, откусил и сразу же понял что нужно идти в другое место, слишком переоцененное место, можно заметить реальных скрытых комментов(их много на самом деле)
И да возможно и мой коммент сольют, ну таков мой реальный отзыв. На счет персонала вообще молчу( не умеют разговаривать с клиентом)"
107806126;На Шайкенова;Vera Veks;5;2024-08-27;да;0;В общем капец тут вкусно и начинки много и большой выбор, не зря я добиралась , такой путь проделала , подставки для телефонов и чисто и красиво и обслуживание хорошее, заказала донер и шаверму , я обалдела и аш два съела, так вкусно даже послевкусия во рту вкусное остается😅. И зарядки есть . Всем советую , так в душу запало, что аш отзыв написала )
105758178;На Шайкенова;Арман Макаров;1;2024-08-16;нет;0;очень долгая доставка ждали 2 часа, вся еда остыла поэтому было не вкусно👎
105374565;На Шайкенова;Влад Т.;5;2024-08-14;да;0;Очень вкусный донер, есть из чего выбрать
94025760;На Шайкенова;kto to;5;2024-08-02;да;0;Отличная донерная, цены приемлемые, размер донера стандартный (не маленький, хотя если нужно можете взять маленький,такие имеются) обстановка приятная, персонал молодцы работают быстро и четко. В общем советую к посещению!
91074914;На Шайкенова;Dan Lkt;5;2024-07-18;да;0;Не первый раз тут берём. Отличные донеры! Вкусные, свежие. Фирменный - это любовь с первого укуса) персонал вежливый 👍🏻
91013554;На Шайкенова;Гоха Гоха;1;2024-07-18;нет;0;Сегодня были с другом добер донере . Хотели заказать донера а там девочки без концовки на кассе смеялись аж аура стало неприятный, стоишь на кассе заказываешь еду и когда сказал девушке рядом на кассе вроде раннер подать нам стаканы она так смеялся, как будто над нами смеялись , насмехаясь это так противно . Донеры как всегда вкусны , только вот девочки такие странные , от дискомфорта что быстро быстро ели и ушли. Пожалуйста присмотритесь мы ваши постоянные клиенты , но такое у нас было впервые. С такими темпами наверное только на вынос закажем .
90787496;На Шайкенова;Куандык Нурышов;1;2024-07-16;нет;0;Донерлері ұнамады,окарачкасы солайымен жүр,дәп дәу болып,огурци қоспаса екен,дәмін бұзады
90317044;На Шайкенова;Apple User;1;2024-07-13;нет;0;"Капец это самая долгая в жизни доставка донера, наш дом находится в 100 метрах от донерки и мы ждали 1.45 часа хотя могли пешком быстрее забрать больше не ногой ужасный сервис ! Мы уже думали наш донер съели и заново приготовили не советую никому если не хотите умереть от голода 

Вот кстати чек , оказывается отзыв не опубликовали помню просто не о чем позвонили поговорили и не к чему не пришли видите ли за доставку они не отвечают 
Не берите тогда доставку раз она не зависит от вас"
89502858;На Шайкенова;Spy -;5;2024-07-06;да;0;"Хочу выразить благодарность шеф повару за изумительные бургеры и донеры , настолько понравилась кухня что стал частым посетителем .Все очень вкусно и быстро готовят .Изюминка это ваш соус .Очень нравится сочетания 10/10 ⭐
(П.с закупите немного натуральных соков 😉 )"
89022566;На Шайкенова;Жандос Барахатов;5;2024-07-02;да;0;Лучшие донеры тут!! Чистые туалеты
88895507;На Шайкенова;Бейбарс Китибаев;1;2024-07-01;да;0;Стандартный донер заказали, мясо несвежее , холодное как будто подогрели микроволновкой, фри тоже самое полусырой , соус слабый, к персоналу вопросов нет работают как положено, прислушайтесь и измените рецепт что ли. 1 балл
87323445;На Шайкенова;Серик Жумагалиев;1;2024-06-20;да;0;Были проездом это вообще ужас, в донере слишком много масло, персонал по хамский ведет, случайно выключил свет как обматерила это вообще ужас какой
86708185;На Шайкенова;Zariena _;4;2024-06-16;да;0;все отлично,но соуса если добавить чуть чуть было бы еще лучше
86065117;На Шайкенова;Timur Elusizov;5;2024-06-11;да;0;Мы заблудились 2 раза, но оно того стоило
85671798;На Шайкенова;Рауан Нурбупина;5;2024-06-08;да;0;Неше жылдан бері жеген тәтті донерім
85590577;На Шайкенова;Mirzhan Tanatov;5;2024-06-07;да;0;Донер хороший аппетитный вкусный,сытный советую
84712263;На Шайкенова;Азамат .ю;5;2024-05-31;да;0;Чисто, уютно, донеры вкусные и цена хорошая
83725580;На Шайкенова;Aisha 🤍;5;2024-05-24;да;0;Донері тәтті
83552890;На Шайкенова;Салта Д;4;2024-05-22;да;0;Бәрі дәмді әдемі болды, бургер сочный свежий, Бірақ Шаверма Короллевскийде еті тұрып қалған дәм шығып тұр, сол жаман құртып тұр, Еттеріңізге қатты мән берсеңіздер, а так все было вкусно
83527874;На Шайкенова;Fariza Salauatova;5;2024-05-22;да;0;Бургерлері сочный, тәтті😻 доставка тез әкеледі. Барлығы ұнады. Всем советую😍
83091547;На Шайкенова;Кайрат Беккожаев;5;2024-05-19;да;0;Обслуживание на высшем уровне 🫰🏻
82173733;На Шайкенова;eclerochka 🫟;5;2024-05-10;да;0;Очень вкусно,посидели в спокойной обстановке и вкусно покушали.
81901343;На Шайкенова;Damir Khassayev;5;2024-05-08;да;0;"Просто бомбовая шаверма. 
Достаточно зайти попробовать и убедиться в этом. 
Мощно и сочно. Так держать ✌️"
80174315;На Шайкенова;Amur Ddd;5;2024-04-25;да;0;👍🏻👍🏻👍🏻👍🏻👍🏻 сытный и вкусный
79499550;На Шайкенова;Акмерей Бисен;2;2024-04-18;да;0;"Помещение оставляет желать лучшего, стулья грязные… 
обслуживание хорошее, девчонки хорошие 👍🏻
донер слишком жирный был, и какой-то привкус, от которого стошнило меня ("
77487554;На Шайкенова;Александра Тахаева;4;2024-03-30;да;0;"Брали донеры ,фри и нагетцы
Донеры пересоленые но много мясо 6/10
Фри 10000/10
Нагетцы 4/10 мясо не со всем свежее
Доставка быстрая 10/10 
Сервис 10/10 
Больше подходит кто любит много много мяса"
77394064;На Шайкенова;Ермек Койшенбай;4;2024-03-29;да;0;Донер вкусный, но маленький
76483472;На Шайкенова;Алишер Сабитов;4;2024-03-19;да;0;Вкусно готовят
75017643;На Шайкенова;Тима Кыныртаев;1;2024-03-03;нет;0;"Соленый донер, мясо жесткое не до жаренное, фри жесткое,
Еще отравились"
74716068;На Шайкенова;Бекет Оянгалиев;1;2024-02-28;да;0;Ужасные донеры
74711809;На Шайкенова;Abulhair Hairullin;5;2024-02-28;да;0;пробовали Шаурму барбекю вообщем классно нам понравилось самая вкусная шаурма в городе и девченки молодцы хорошое обслуживание 👍👍👍
74515540;На Шайкенова;Азалия Молдагазина;1;2024-02-26;да;0;Донер жирный, соленый, курица заветренная. Был найден волос. Кассирша яро доказывала, что это укроп, а не волос. Волос был на лаваше, а не в соусе. Цвет у него был черный, а не зелёный. Забрали донер, убрали волос и вернули, доказывая, что там укроп. Персонал грубый, руки не моют. Нет зубочисток, салфеток мало.
74516550;На Шайкенова;Ailin Masakbay;1;2024-02-26;нет;0;Донер солёный, были найдены маленькие волоски на лаваше. Нет зубочисток. Персонал грубый
74339261;На Шайкенова;Erkegali Erkegali;5;2024-02-24;да;0;Дерзкий донер советую 👍👍
74054046;На Шайкенова;Бекнұр Ауезханов;1;2024-02-21;нет;0;Донер қымбат,майлы етінен қарағанда фри көп соленные огурцы қосылған және өте қатты салқын🆘Рахмет😐
72167424;На Шайкенова;Джон Сноу;3;2024-02-01;нет;0;Донер орташа, кішкене майлылау екен. Қалған жағынан жақсы ,каспи qr/халык бар
72079047;На Шайкенова;Алексей Мухамедьяров;5;2024-01-31;да;0;Сегодня попробовал первый раз у них шаверму! Очень вкусно, сочно, получил гастрономический кайф!!!! Молодцы , качество на уровне!
71826084;На Шайкенова;Жандос Мухамеджанов;3;2024-01-28;да;0;Обёртка красивая, упакован хорошо, но донер маленький, солёный, картошка пережаренная, спасибо хоть майонеза не много было, местами попадаются хрящи. Три года не ел донеры в нашем городе, так как не умеют нормально делать, и ничего в лучшую сторону не изменилось.
70491664;На Шайкенова;Дмитрий Карпов;5;2024-01-13;да;0;Самый вкусный донер в городе.вкус необычный.всем советую
70276021;На Шайкенова;Карина Муратова;5;2024-01-11;да;0;"Самые лучшие бургеры в городе, различные соусы, всегда свежие булочки и продукты. Предпочитаю и я и муж, когда хочется бургера покупать именно там. 
А курочка это просто шик, лучше чем в кфс, дочь её просто обожает."
69957619;На Шайкенова;Дана Сеитмаганбет;3;2024-01-08;нет;0;Стандартный донер суховат и пересолен как будто, лаваш не хрустящий а как резина, заказали смотря на отзывы, пожалели.. еще отправили просроченный кефир, деньги вернули, но осадок остался...
69386371;На Шайкенова;INFINITI BRAZERS;5;2023-12-30;да;0;Замечательный вкус за такую низкую цену 🙂🙂🙂
69245576;На Шайкенова;Dina Re;4;2023-12-29;да;0;Все вкусно, заказ долго ждали, так как про нас забыли. Хотя народу было только 2 столика
68738728;На Шайкенова;d;1;2023-12-24;да;0;кости в донере🤬🤬
68676523;На Шайкенова;Снежана Айшулакова;5;2023-12-23;да;0;Очень вкусно)
68403807;На Шайкенова;Алина Елес;4;2023-12-20;да;0;Заказали донеры стандартные.Мне не понравились эти семена какие то,похожие на гвоздику,слишком пересолено,нет свежих помидоров(от них только кожица👀) и огурцов,как заверено по составу,только маринованные,картошка не свежая будто.Донер был суховат и пересолен прям.В общем не зашло. Сервис конечно есть,все аккуратно,грамотно,салфетки с зубочисткой и конфетой,это прям 💥,холопенье 🔥,но размер тоже маловат.
68393005;На Шайкенова;Grozny 04;5;2023-12-20;да;0;Вкусная шаверма с курицей фирменная, положили салфетки, зубочистку и конфетку, спасибо!
68192002;На Шайкенова;Айгуль Абдуллина;5;2023-12-18;да;0;"Хочу оставить отзыв или даже скорее всего благодарность руководителю и персоналу этого заведения.

В нашем городе много заведений этого направления. Но, у Добер Донер есть свой какой секретный рецепт приготовления донера. Обалденный вкус! Соус не вытекает,повар реально знает правила приготовления и точно знает какое количество закладки соуса. Что очень важно,дабы не испортить вкус блюда.
Курица сочная,кусочки не мелкие. Лаваш хрустит,не просто высушен,а реально поджаренный. Нет ощущения что ешь лист бумаги. Тоже что очень влияет при процессе поедания!!!
Качество подачи и уютная атмосфера топчик!!!
Даже заказав на вынос мы были удивлены приятно. 
К каждому Донеру прилагается:
 салфетки
 зубочистка
 конфетка.
Все упаковано в отдельном пакете. Очень эстетично!

Ребята спасибо большое за обслуживание Вы супер!"
68138483;На Шайкенова;Чингис-хан Миржакипов;1;2023-12-17;нет;0;Заказывайте доставку сами,а то отправят вам Яндекс за 3100тг.
67071216;На Шайкенова;Михаил Сакара;5;2023-12-05;да;0;Попробовал фирменный бургер Doberman. Биг тести с  Мака рядом не стоит. Огромный, сочный, соусы 🔥 Вкуснее я в нашем городе не пробовал 👍
67064656;На Шайкенова;Арман;5;2023-12-05;да;0;Самые топовые Донеры по городу, вкусно сытно и приемлемые цены. Персонал приветливый
66932322;На Шайкенова;Темирлан Мусатов;4;2023-12-04;да;0;Закрываются раньше времени
66256337;На Шайкенова;Наталья Тё;5;2023-11-27;да;0;Очень вкусные 🍔. Очень вежливый персонал. 🔥🔥🔥🔥
66028441;На Шайкенова;Maira );5;2023-11-24;да;0;Очень вкусный и сытный , рекомендую , все как всегда
66016548;На Шайкенова;Бибижан Бекмаганбетова;2;2023-11-24;нет;0;Вчера заказывали шаверму и хот дог , Булочки в хот доге совсем не свежий и в целом сам хот дог не был вкусным . А шаверма по королевский вкусный
65784069;На Шайкенова;А К;5;2023-11-22;да;0;Здесь донеры готовить и подавать красиво умеют!!! Вкусно, сытно, мяса обильно!!! Маринад соус как надо.
65822153;На Шайкенова;katya 🤍;5;2023-11-22;да;0;Самые вкусные донеры а бургеры просто шедевр 😍😍
65821189;На Шайкенова;Т М;5;2023-11-22;да;0;Донер супер все вкусно 👍🏻🔥
65668446;На Шайкенова;anti social;2;2023-11-21;нет;0;Размеры донеров внушительные,начинки много,но,что толку,если мяса и соуса кот наплакал.По вкусу тоже не удивили,думал,что дело в выбранном донере,но с другим та же история.Вторую звезду накинул чисто за размер
64170891;На Шайкенова;Z Kroo;5;2023-11-03;да;0;Вкусные донеры, особенно мексиканский с колбасками. Чистый туалет.
61408440;На Шайкенова;Летта .;5;2023-10-01;да;0;Очень вкусная разнообразная кухня ,приятные женщины на кассе👍🏻
61095128;На Шайкенова;Лихон;5;2023-09-26;да;0;Вкусно, быстро, остро🔥 Колбаски идеальной толщины, соусы в нужном количестве, лаваш хрустит. Эталон 👌 Спасибо!
60879437;На Шайкенова;alimbekb;1;2023-09-23;нет;0;Сваренный фарш в лаваше это не донер. Кетчуп дешевый с петрушкой не Heinz. Только хорошие были картофельные дольки.
59681314;На Шайкенова;Санчос;3;2023-09-07;да;0;Скорее рейтинг накрученный. Бургер вкусный, а Донер так себе. Говядина фарш, курица сухая и не вкусная, спасает только соус. Но точно не заслуживает такого рейтинга. Утолить голод можно
58979013;На Шайкенова;Амина Лукпанова;5;2023-08-29;да;0;Вчера были у вас вечером, остались очень довольны. Донеры сытные,сочные, порция фри достаточно большая за свою цену. И по сумма заказа нас приятно удивила. Спасибо большое!
58500755;На Шайкенова;Ануар Карибаев;5;2023-08-23;да;0;Бургеры шик
58283926;На Шайкенова;Kuralai Asanova;5;2023-08-20;да;0;Самый лучший🔥
57873785;На Шайкенова;As Ad;5;2023-08-15;да;0;Шикарные донеры за свою цену, только холопеньё не особо острое.
57349339;На Шайкенова;Изтай Азамат;5;2023-08-08;да;0;Так вкусно я ещё не ел! Лучший донер в Актобе! Огромный рахмет! Процветания вам!👍
56554455;На Шайкенова;Бакытжан Сукуров;5;2023-07-31;да;0;Очень вкусно сытно особенно мексиканский 🔥
56415137;На Шайкенова;Аиша Дарханқызы;5;2023-07-30;да;0;Очень вкусные донеры в городе,советую!
56108235;На Шайкенова;Нурбо 9;2;2023-07-25;нет;0;Не вкусно.
55999618;На Шайкенова;akdaulet kairolla;5;2023-07-24;да;0;очень вкусно мы всегда берем 👍🏻👍🏻👍🏻👍🏻
55770766;На Шайкенова;Коннор Хабибович;5;2023-07-21;да;0;Чисто за девочку на кассе которую зовут Пепси, пять звезд.
55616461;На Шайкенова;Alina Mertesheva;5;2023-07-18;да;0;Очень вкусно и быстро 🔥🔥🔥🔥🔥
54825061;На Шайкенова;Scream Xx;4;2023-07-08;да;0;Очень был наслышан этим заведением, но к сожалению свой рейтинг он не оправдал. Сотрудницы прекрасно обслужили, было чисто, но вот сам фирменный донер оставил желать лучшего. Лаваш слишком твердый. Ощущение было что ел не донер, а шаверму. В общем, пока что 4 звезды.
54802422;На Шайкенова;Kitaec 04;5;2023-07-07;да;0;Не первый раз заказываю ,Быстро качественно вкусно сытно ,лучшие в своем деле !!!
53382015;На Шайкенова;Айдос Нуртаев;5;2023-06-16;да;0;Вы лучшие Актобе среди фаст фуд, суперский обслуживание🤟👌🙌
52895627;На Шайкенова;Амаль Нурлыбаев;5;2023-06-09;да;0;Все очень вкусно 🤤 но верните пожалуйста Рубленую говядину 😫 кажется единственная в городе была, вместо фарша
52414150;На Шайкенова;Dauren Dake;5;2023-06-01;да;0;Вкусно но огурцы кислят лучше маренованые
52207119;На Шайкенова;Артур Ильчикаев;4;2023-05-29;да;0;Вкусный донер, ассортимент большой, из всех заведений этот пока что на мой взгляд самый привлекательный 👍🏻
51858499;На Шайкенова;. .;5;2023-05-23;да;0;Доставка быстрая, донеры вкусные
51639387;На Шайкенова;Светлана Макшанцева;1;2023-05-21;нет;0;Заказали сегодня первый раз, и пожалели! Столько куриных шкурок было, кошмар какой. Противно было кушать.
51454430;На Шайкенова;Ермек Искаков;3;2023-05-18;нет;0;Пишу отзыв чисто для улучшения Вашего бизнеса «Добер Донер». Девушка на кассе капец как трудная. То сдачи у неё нет, то еще что то там у неё с программой. Ни стаканов не принесли ни салфеток не дали. Про существования мексиканского узнал когда доел свой заказ. Честно с удовольствием бы попробовал. В здании Интернет не ловит WI-FI нет. Пока ждал 4 раза на улицу выходил, чтобы отправить данные по ватсап. ДОНЕР ОЧЕНЬ ВКУСНЫЙ! 🤤. Все чисто аккуратно, СПАСИБО ОГРОМНОЕ
51323210;На Шайкенова;Елена Демьяновская;5;2023-05-16;да;0;"Очень вкусные, сочные, донеры. А шаверма с салатом очень необычно. Бургеры кушали вообще крутяк.
Сервис 👍и так же доставка быстрая."
51323177;На Шайкенова;Lina Mikileeva;5;2023-05-16;да;0;Очень вкусно беру только там,очень добрый и отзывчивый персонал👍🏼👍🏼👍🏼👍🏼
50921041;На Шайкенова;Nuraiym А.;5;2023-05-09;да;0;Вкуснооо🫶🫶🫶
50883889;На Шайкенова;Luna Nyxborne;1;2023-05-08;да;0;"Отвратительно вообщем.
Решила сегодня попробовать здесь донер, а именно потому что много хороших отзывов и это единственная донерная с хорошим рейтингом по сравнению с рядом стоящими, поэтому не сомневалась, что будет хотя бы съедабельно. Брала с собой, плюсы-сервис очень дружелюбный, внутри заведение комфортное, чистое, положили к донеру набор из салфетки, зубочистки и конфетку, это мило.
Но на этом все плюсы заканчиваются, донер узкий, тонкий, но это ладно, внутри вместо курицы, напичкано было куриным жиром и ее кожицей, куча жилок, попалось максимум 2-3 маленьких кусочка курицы, все остальное жир, запах от этого жира не очень приятный, ощущение будто то что должно было пойти в помойку от курицы запихали в донер. 
Вообщем на половине донера появилось отвращение, поняла что доедать не хочу и не смогу, помидоров с огурцами увидела два маленьких кусочка, фри внутри не вкусное, будто подгорелое, вообщем ничего вкусного в донере найти так и не смогла, хоть что то, соус ни о чем, лаваш с запахом горелости. Я с таким рейтингом вообще не ожидала, что такое куплю. В итоге половину донера отдала кошкам во дворе, по итогу осталась голодная, надеюсь хотя бы свежее было и не отравлюсь, больше естественно брать там ничего не буду."
50749876;На Шайкенова;AKX Бис;2;2023-05-06;нет;0;Долгое обслуживание, выдают заказы не по очереди.
50220499;На Шайкенова;Милана Ким;5;2023-04-28;да;0;"Делали заказ 🔥
Всё свежее и вкусное 👍"
50212025;На Шайкенова;Эльмира Утепбергенова;5;2023-04-27;да;0;Обалденный донер с колбасками,самые вкусные крылышки!Чисто уютно вкусно 💪Персонал вообще огонь
50211018;На Шайкенова;Анжела Махрина;5;2023-04-27;да;0;Все вкусно классные донеры классные крылышки, хорошее обслуживание всегда доставка вовремя.
50097866;На Шайкенова;Ринат Г;5;2023-04-26;да;0;Отличные донеры. Самые вкусные и сочные. Мексиканский вообще ТОП!
50030718;На Шайкенова;Бахтияр Шаймерденов;5;2023-04-24;да;0;Очень вкусно! Вертушка Джеки Чана🔥🔥🔥
48641019;На Шайкенова;EVB;5;2023-04-09;да;0;Лучшая шаурма в городе.
48562462;На Шайкенова;Кирилл Алексеевич;5;2023-04-07;да;0;"Это самое вкусное, просто восхитительное место по донерам и шаверам. Они гуру! Просто космос! 
Я долго искал нормальную кухню, и у них есть огромное разнообразие блюд! Успехов вам! Пожалуйста не испортитесь как заведение!"
48385952;На Шайкенова;Илья Сергеевич;1;2023-04-04;да;0;Всегда были одни из лучших ,сейчас взял донеры ужасные ,курица как квашня ,то ли трёх четырех дневная то ли я незнаю ,поставили на поток !!планка упала !!
47720626;На Шайкенова;Нурия Симбинова;5;2023-03-24;да;0;Спасибо вам большое. У вас всегда очень вкусные донеры. Никакие донерные с вами не сравняться❤️
47436346;На Шайкенова;Islam Sarin;1;2023-03-18;да;0;18.03.23 покупали постоянно,теперь не будем.купили шавермы 5шт квашеной капуста и ничего фарш 5гр.вообщем лаваш с квашеной капустой
47366675;На Шайкенова;Aziza 🖤;5;2023-03-17;да;0;Бургер просто огромный, сочный и вкусный, очень понравился сервис заказала доставку привезли через 45 минут, перчатки конфета салфетку положили молодцы так держать теперь только у вас буду заказывать 👍
47243411;На Шайкенова;Perizat Aliakbar;5;2023-03-15;да;0;Быстрая доставка и сочные бургеры и донеры😍
46875901;На Шайкенова;Ali Kiyashev;5;2023-03-08;да;0;Очень вкусно👍
45500931;На Шайкенова;Symbat Akkubashova;5;2023-02-11;да;0;Кпц вкусный донер 😍😍😍 и порция супер) всем советую ❤️❤️❤️
44322014;На Шайкенова;Типуган .;5;2023-01-26;да;0;Все вовремя доставили,молодцы ,Рахмет улкен
44175293;На Шайкенова;Сагдат Айсин;5;2023-01-23;да;0;Очень вкусные бургеры и донеры🔥
44161231;На Шайкенова;Apple User;5;2023-01-23;да;0;Очень вкусные бургеры,хот доги!Вежливый персонал и быстрая доставка
44042783;На Шайкенова;Айга 30;5;2023-01-20;да;0;Самые сочные Бургеры тут. Пальчики оближешь ❤️
43997458;На Шайкенова;Еркебулан Мейрамхан;5;2023-01-20;да;0;Өте керемет
43987465;На Шайкенова;Елена N;5;2023-01-19;да;0;"Очень вкусные бургеры и шаверма!!! Много начинки, вкусная булочка. 10 звёзд! Плюс сверхскоростная доставка, плюс много приятных мелочей - одноразовые перчатки, салфетки в индивидуальной упаковке с конфеткой. Кисло-сладкий соус для фри и картошка фри - всё понравилось.

Огромное спасибо, держите марку! Спасибо оператору, очень вежливо и профессионально!"
43944616;На Шайкенова;Юрий П;5;2023-01-18;да;0;Заказывали с супругой бургеры Doberman, очень вкусно и сытно, получили удовольствие от еды. Благодарю Вас за хороший сервис и оригинальное меню. Желаю процветания и развития.
43919511;На Шайкенова;Жазира Жази;5;2023-01-18;да;0;Всегда заказываю донеры в Добер-Донер👍🏻👍🏻👍🏻 Качество продуктов и обслуживание на высшем уровне🤝🏻 Отдельное спасибо оператору Нурайым на 11ом мкр, очень вежливая и отзывчивая 🤗 Удачи и процветания Вам ☺️
43806833;На Шайкенова;Карла Б;5;2023-01-16;да;0;Мы постоянные клиенты, лучшие ❤️
43764383;На Шайкенова;Райым Тулепберген;5;2023-01-15;да;0;донерлері жақсы дәмді бірнеше рет осы жерден алып жүрмін
42722992;На Шайкенова;Айдана Бертаева;5;2022-12-22;да;0;Мы заказываем на доставку и в заведение тоже кушаем. Доставка супер быстрая , всегда горячая, вкусная😋 Единственный донер который прям зашёл в актобе💖
42501460;На Шайкенова;Сергей Баженов;5;2022-12-17;да;0;Редко пишу отзывы, но тут прям захотелось. Уже не первый раз тут кушаю, и поэтому захотел написать отзыв. Очень хорошая донерка. Сочные, большие и вкусные донеры и бургеры. Также нравится то, что всегда чисто в зале и туалете. А также приветливый персонал.
42436581;На Шайкенова;Beknur B;5;2022-12-16;да;0;"Отличная донерка с шикарным оформлением. Меня не остав
ит равнодушным) отдельное спасибо всему персоналу 😇"
42213795;На Шайкенова;Меруерт Хасанова;5;2022-12-11;да;0;Очень вкусно! Быстрая доставка!
42071087;На Шайкенова;Тимур Саркулов;5;2022-12-08;да;0;На сегодняшний день это самый лучший из всех что есть в Актобе,оригинальное меню,я в восторге,спасибо DoberDoner
40058433;На Шайкенова;Руслан Рақымберген;5;2022-11-19;да;0;Донер бургер бәрі дәмді керемет,қолдарыңыз дерт көрмесін істеріңе береке берсін!!!
39178703;На Шайкенова;Али Айсын;5;2022-11-01;да;0;Очень вкусный Донер и сервис👍
39101973;На Шайкенова;Rabbi Baiseit;5;2022-10-31;да;0;Очень вкусно 🤤 главный ниет🫰🏻☺️
38928068;На Шайкенова;Конор Магрегор;1;2022-10-27;нет;0;Такой не вкусный донер в жизни не ел мясо отварное! Отзывы накрученные не советую реально не вкусный донер
38850883;На Шайкенова;Юрий Лазебный;5;2022-10-26;да;0;"Донеры большие, сочные, горячие.
Очень вкусные.
Девчата приветливые.
Часто сюда забегаю перекусить.
Рекомендую!

Сегодня решил попробовать Хот дог 
Это просто бомба!!!"
38833594;На Шайкенова;Наталья Наталья;5;2022-10-26;да;0;Очень вкусные и сочные бургеры, быстрая доставка и приятный сервис ❤️ фирменный бургер Доберман это просто огонь🔥🔥🔥
38739246;На Шайкенова;Inzhu Happe;5;2022-10-24;да;0;Донер вкусный😋 и главное очень сытный (это важно) Оперптор такая милая и вежливая😍 Мне всё понравилось 👍ихихи
38305008;На Шайкенова;Помощник Акима;5;2022-10-14;да;0;"Самая вкусная шаурма в городе 

Если будете пробовать берите BBQ 🍖 🔥🔥🔥🔥"
38259281;На Шайкенова;Mika A.;5;2022-10-13;да;0;Всегда очень вкусно, быстро, вежливое отношение к своим клиентам 😍😍😍
38088359;На Шайкенова;Абзый Татарский;5;2022-10-09;да;0;Вкусно, спасибо 👍🏼
37940832;На Шайкенова;Жан Жан;3;2022-10-05;нет;0;Донер вкусный, но крылышки, фри, сырный соус необоснованно дорогие! Порция маленькая(((
37858155;На Шайкенова;ЕРТАЙ Сауык;1;2022-10-03;нет;0;Донер не вкусный ,не советую
37494865;На Шайкенова;Bota B;5;2022-09-25;да;0;Однозначно ДА! Вкусно! 🫶🏻 «не плачь малышка» топ 🔥
37397649;На Шайкенова;Кристина Беликова;5;2022-09-23;да;0;Здесь самые вкусные донеры в городе 💔
37203234;На Шайкенова;Porsche Cayenne;5;2022-09-19;да;0;Пишу живой отзыв, невероятное заведение, очень приятная администрация, все приготовлено очень аккуратно и очень вкусно, я восхищён !!! Советую
37133602;На Шайкенова;Ксюша Хацкалёва;5;2022-09-18;да;0;Вкусно, быстро, вежливо, чисто и уютно. Есть хот-доги с морковкой и вегетарианская шаверма. В меню указан состав. Очень здорово!
36117280;На Шайкенова;Алексей Юрьевич;5;2022-08-29;да;0;"Отличное заведение, очень вкусно готовят, быстрая доставка.
Я ваш постоянный клиент 
💥💥💥💥"
36013693;На Шайкенова;R Y;5;2022-08-27;да;0;Это оооооочень вкусно. Я ваш постоянный клиент☺️
35593322;На Шайкенова;Gorozhanin;5;2022-08-19;да;0;Вполне съедобно. Рекомендую
